nom,ref,marque,modele,categorie,co2,nb_km,carburant,boite_vitesse,couleur,nb_portes,nb_places,mise_circulation,conso_mixte,p_fiscale,p_din,critair,prix
Citroen c3 (3e generation),Réf. annonce : w101727672,Citroen,C3,Citadine,A,52611.0,Diesel,Manuelle,Blanc metal,5.0,5.0,2018,3,4.0,75,2.0,13220
Citroen c3 aircross,Réf. pro : 0209u0014685 | réf. annonce : e106511263,Citroen,C3 aircross,Suv 4x4,B,103.0,Diesel,Auto,Sable,5.0,5.0,2020,4,6.0,120,2.0,27460
Citroen c3 (3e generation),Réf. pro : 18332 | réf. annonce : w101733206,Citroen,C3,Citadine,A,14720.0,Diesel,Manuelle,Noir metal,5.0,5.0,2020,3.2,5.0,102,2.0,16980
Citroen c3 (3e generation),Réf. annonce : w101701776,Citroen,C3,Citadine,A,41625.0,Diesel,Manuelle,Gris metal,5.0,5.0,2018,3,4.0,75,2.0,11640
Citroen c5 aircross,Réf. pro : fi8nni3 | réf. annonce : e106420748,Citroen,C5 aircross,Suv 4x4,B,1.0,Diesel,Auto,Platine,5.0,5.0,2020,4.1,6.0,131,2.0,31520
Citroen c3 (3e generation),Réf. pro : 50u20 | réf. annonce : e106215178,Citroen,C3,Citadine,B,13524.0,Essence,Manuelle,Vert,5.0,5.0,2019,5,4.0,82,1.0,14060
Citroen c3 (3e generation),Réf. pro : 319u19 | réf. annonce : e105789943,Citroen,C3,Citadine,B,25439.0,Essence,Manuelle,Gris foncé,5.0,5.0,2019,4.7,5.0,110,1.0,19330
Citroen 2cv,Réf. annonce : w101744036,Citroen,2cv,Citadine,A,92285.0,Essence,Manuelle,Gris verni,4.0,5.0,1959,Nan,2.0,0,1.0,20230
Citroen ds4,Réf. annonce : w101727542,Citroen,Ds4,Berline,D,97570.0,Essence,Manuelle,Blanc nacre,5.0,5.0,2012,6,11.0,200,1.0,12060
Citroen c4 cactus,Réf. pro : 331u19 | réf. annonce : e105789918,Citroen,C4 cactus,Suv 4x4,B,4612.0,Essence,Manuelle,Blanc,5.0,5.0,2020,4.6,5.0,110,1.0,21480
Citroen c4 picasso,Réf. pro : 100042 | réf. annonce : e106324637,Citroen,C4 picasso,Monospace,C,168780.0,Diesel,Manuelle,Violet,5.0,5.0,2013,5.2,6.0,112,2.0,7520
Citroen c4 spacetourer,Réf. pro : 325u19 | réf. annonce : e105789958,Citroen,C4 spacetourer,Monospace,B,22106.0,Diesel,Manuelle,Rouge,5.0,5.0,2020,4,6.0,131,2.0,28200
Citroen c3 aircross,Réf. pro : 41u20 | réf. annonce : e106168497,Citroen,C3 aircross,Suv 4x4,B,22.0,Essence,Manuelle,Blanc,5.0,5.0,2020,4.8,5.0,110,1.0,22740
Citroen grand c4 picasso 2,Réf. pro : 2pdsdn | réf. annonce : e106462825,Citroen,Grand c4 picasso 2,Monospace,B,91350.0,Diesel,Manuelle,Platine,5.0,7.0,2019,4,6.0,120,2.0,19090
Citroen grand c4 picasso 2,Réf. pro : 560 | réf. annonce : e106387257,Citroen,Grand c4 picasso 2,Monospace,B,80348.0,Diesel,Manuelle,Gris,5.0,7.0,2017,4.1,7.0,150,2.0,16970
Citroen ds3,Réf. annonce : w101735116,Citroen,Ds3,Citadine,D,161200.0,Essence,Manuelle,Gris anthracite metal,3.0,5.0,2011,6.7,9.0,150,1.0,9910
Citroen berlingo 3 multispace,Réf. pro : 114288 | réf. annonce : e105993097,Citroen,Berlingo 3 multispace,Monospace,B,28768.0,Diesel,Manuelle,Gris,5.0,5.0,2019,4.3,7.0,130,2.0,28010
Citroen c3 (3e generation),Réf. pro : 18329 | réf. annonce : w101733213,Citroen,C3,Citadine,A,21093.0,Diesel,Manuelle,Bleu metal,5.0,5.0,2020,3.2,5.0,102,2.0,14750
Citroen c3 picasso,Réf. pro : 10vo101149 | réf. annonce : e106477617,Citroen,C3 picasso,Monospace,B,196137.0,Diesel,Manuelle,Noir,5.0,5.0,2010,4.7,5.0,90,3.0,6430
Citroen c4 spacetourer,Réf. pro : 179893 | réf. annonce : e106223333,Citroen,C4 spacetourer,Monospace,B,15472.0,Essence,Manuelle,Gris foncé,5.0,5.0,2020,5.2,7.0,131,1.0,25500
Citroen xsara picasso,Réf. pro : 10vt103961 | réf. annonce : e106477614,Citroen,Xsara picasso,Monospace,C,152474.0,Diesel,Manuelle,Gris,5.0,5.0,2012,5.1,5.0,90,2.0,8070
Citroen c5 aircross,Réf. pro : 6yzs5l | réf. annonce : e106454943,Citroen,C5 aircross,Suv 4x4,B,1.0,Diesel,Auto,Gris,5.0,5.0,2020,4.1,6.0,131,2.0,33320
Citroen c4 cactus,Réf. pro : e4s11b | réf. annonce : e106511758,Citroen,C4 cactus,Suv 4x4,B,1.0,Essence,Auto,Blanc,5.0,5.0,2020,5.2,6.0,110,1.0,18830
Citroen c3 aircross,Réf. pro : flsi4d | réf. annonce : e106454942,Citroen,C3 aircross,Suv 4x4,B,1.0,Essence,Manuelle,Gris,5.0,5.0,2020,4.8,6.0,110,1.0,21360
Citroen grand c4 picasso 2,Réf. pro : 11561737 | réf. annonce : e106185507,Citroen,Grand c4 picasso 2,Monospace,B,88448.0,Diesel,Manuelle,Bordeaux,5.0,7.0,2018,4.1,7.0,150,2.0,19940
Citroen c5 aircross,Réf. pro : c5gw7cv | réf. annonce : e106531751,Citroen,C5 aircross,Suv 4x4,B,1.0,Diesel,Manuelle,Platine,5.0,5.0,2020,4.1,6.0,131,2.0,28330
Citroen c6,Réf. pro : 120477 | réf. annonce : e106491215,Citroen,C6,Berline,F,240568.0,Diesel,Auto,Bleu,4.0,5.0,2008,8.7,13.0,208,3.0,10960
Citroen c4 cactus,Réf. annonce : b101187018,Citroen,C4 cactus,Suv 4x4,B,10133.0,Essence,Auto,Noir metal,5.0,5.0,2020,5,6.0,110,1.0,16170
Citroen c4 picasso 2,Réf. pro : pe84c2_25357 | réf. annonce : e106143568,Citroen,C4 picasso 2,Monospace,B,108984.0,Diesel,Auto,Marron metal,5.0,5.0,2014,4,6.0,114,2.0,10880
Citroen c3 (3e generation),Réf. pro : 177980 | réf. annonce : e106172619,Citroen,C3,Citadine,B,20351.0,Essence,Auto,Bleu,5.0,5.0,2019,5.1,6.0,110,1.0,18700
Citroen grand c4 picasso 2,Réf. pro : 171635 | réf. annonce : e106290173,Citroen,Grand c4 picasso 2,Monospace,B,21855.0,Diesel,Manuelle,Gris,5.0,7.0,2018,4,6.0,120,2.0,21450
Citroen c3 aircross,Réf. pro : ct43c1_12088 | réf. annonce : e105606819,Citroen,C3 aircross,Suv 4x4,B,28960.0,Essence,Auto,Cosmic silver,5.0,5.0,2020,5.7,6.0,110,1.0,22380
Citroen c1 (2e generation),Réf. pro : raal_st30239171 | réf. annonce : e106330726,Citroen,C1,Citadine,A,12.0,Essence,Manuelle,Nude (o),5.0,4.0,2020,3.7,4.0,72,1.0,13100
Citroen c3 (3e generation),Réf. pro : 160612 | réf. annonce : e105870716,Citroen,C3,Citadine,A,17323.0,Diesel,Manuelle,Blanc,5.0,5.0,2020,3.8,5.0,102,2.0,14280
Citroen c3,Réf. pro : 10vt103960 | réf. annonce : e106477615,Citroen,C3,Citadine,B,161756.0,Diesel,Manuelle,Blanc,5.0,5.0,2009,4.2,4.0,70,2.0,5420
Citroen c4 aircross,Réf. pro : ddgq_11387 | réf. annonce : e106283580,Citroen,C4 aircross,Suv 4x4,B,76127.0,Diesel,Manuelle,Gris,5.0,5.0,2017,4.6,6.0,114,2.0,17650
Citroen c4 picasso 2,Réf. pro : 161227 | réf. annonce : e105892451,Citroen,C4 picasso 2,Monospace,B,39084.0,Diesel,Auto,Beige,5.0,5.0,2019,3.9,6.0,120,2.0,19340
Citroen c3 (3e generation),Réf. pro : mi87_4001034 | réf. annonce : e105975258,Citroen,C3,Citadine,A,78066.0,Diesel,Manuelle,Sable,5.0,5.0,2018,3.6,4.0,75,2.0,13660
Citroen c5 aircross,Réf. pro : ct95c1_2190931 | réf. annonce : e105740824,Citroen,C5 aircross,Suv 4x4,B,31620.0,Essence,Manuelle,Gris acier,5.0,5.0,2020,5.3,7.0,131,1.0,30980
Citroen c2,Réf. pro : ct31m1_po77092030 | réf. annonce : e106479141,Citroen,C2,Citadine,D,95952.0,Essence,Manuelle,Gris f,3.0,4.0,2007,6,5.0,73,2.0,5530
Citroen ds3,Réf. pro : re59c13_220123 | réf. annonce : e106435576,Citroen,Ds3,Citadine,A,58677.0,Diesel,Manuelle,Noir,3.0,5.0,2015,3.6,4.0,92,2.0,11750
Citroen c4 cactus,Réf. pro : 169209 | réf. annonce : e106086039,Citroen,C4 cactus,Suv 4x4,B,6.0,Essence,Auto,Blanc,5.0,5.0,2020,4.8,6.0,131,1.0,24820
Citroen c4 picasso 2,Réf. pro : liit_8243 | réf. annonce : e106209336,Citroen,C4 picasso 2,Monospace,A,171305.0,Diesel,Manuelle,Gris,5.0,5.0,2017,3.6,6.0,120,2.0,8380
Citroen c3 aircross,Réf. pro : 144912 | réf. annonce : e106513484,Citroen,C3 aircross,Suv 4x4,B,18750.0,Essence,Auto,Blanc,5.0,5.0,2020,5.7,6.0,110,1.0,20840
Citroen c1 (2e generation),Réf. pro : ct84c2_1912987 | réf. annonce : e105972767,Citroen,C1,Citadine,A,12792.0,Essence,Manuelle,Noir / toit gris,5.0,4.0,2020,4.1,4.0,72,1.0,14620
Citroen c3 (3e generation),Réf. pro : vv02c1_1704373 | réf. annonce : e106350577,Citroen,C3,Citadine,A,54227.0,Diesel,Manuelle,Noir perla nera,5.0,5.0,2019,3.7,5.0,99,2.0,16920
Citroen c4 spacetourer,Réf. pro : ct13c1_1909055 | réf. annonce : e105232115,Citroen,C4 spacetourer,Monospace,C,50275.0,Diesel,Auto,Lazuli bleu (nacré),5.0,5.0,2019,4.7,9.0,163,2.0,24970
Citroen c1 (2e generation),Réf. pro : jt13c6pvo1_1075906 | réf. annonce : e105582685,Citroen,C1,Citadine,A,21163.0,Essence,Manuelle,N/a,5.0,4.0,2019,4.1,4.0,69,1.0,9760
Citroen berlingo 3 multispace,Réf. pro : 11611742 | réf. annonce : e106156343,Citroen,Berlingo 3 multispace,Monospace,B,6160.0,Diesel,Manuelle,Gris,5.0,5.0,2020,4.4,7.0,130,2.0,27450
Citroen c5 aircross,Réf. pro : ct95c2_3190228 | réf. annonce : e105685134,Citroen,C5 aircross,Suv 4x4,B,23708.0,Essence,Manuelle,Gris acier,5.0,5.0,2020,5.3,7.0,131,1.0,25170
Citroen c3 aircross,Réf. pro : 176132 | réf. annonce : e106202832,Citroen,C3 aircross,Suv 4x4,B,16745.0,Essence,Manuelle,Noir,5.0,5.0,2020,4.7,5.0,110,1.0,19960
Citroen c4 cactus,Réf. pro : 180526 | réf. annonce : e106467036,Citroen,C4 cactus,Suv 4x4,A,102866.0,Essence,Auto,Gris,5.0,5.0,2016,4.3,4.0,82,1.0,11500
Citroen berlingo 3 multispace,Réf. pro : big1_29101080 | réf. annonce : e106159435,Citroen,Berlingo 3 multispace,Monospace,B,21251.0,Diesel,Manuelle,Gris f,5.0,5.0,2020,4.3,5.0,102,2.0,24910
Citroen c4 aircross,Réf. pro : 185928 | réf. annonce : e106484430,Citroen,C4 aircross,Suv 4x4,B,39038.0,Diesel,Manuelle,Gris,5.0,5.0,2018,4.6,6.0,114,2.0,21580
Citroen c3 (2e generation),Réf. pro : big2_2002132 | réf. annonce : e106152161,Citroen,C3,Citadine,A,97750.0,Diesel,Manuelle,Gris shark metallisee ver,5.0,5.0,2017,3,3.0,75,2.0,10940
Citroen c5 aircross,Réf. pro : pkid_29682 | réf. annonce : e106274432,Citroen,C5 aircross,Suv 4x4,C,11129.0,Diesel,Auto,Orange,5.0,5.0,2020,4.8,9.0,177,2.0,35340
Citroen grand c4 picasso 2,Réf. pro : 177223 | réf. annonce : e106476757,Citroen,Grand c4 picasso 2,Monospace,B,45577.0,Essence,Manuelle,Marron,5.0,7.0,2018,5,7.0,131,1.0,19810
Citroen c4 picasso,Réf. pro : tri1_20028 | réf. annonce : e106332815,Citroen,C4 picasso,Monospace,B,104039.0,Diesel,Auto,Nocciola,5.0,5.0,2012,4.6,6.0,112,2.0,10730
Citroen c1 (2e generation),Réf. pro : liit_8222 | réf. annonce : e106209337,Citroen,C1,Citadine,A,35816.0,Essence,Manuelle,Blanc,3.0,4.0,2016,4.1,4.0,69,1.0,8250
Citroen c5 aircross,Réf. annonce : w101679358,Citroen,C5 aircross,Suv 4x4,C,28919.0,Diesel,Auto,Noir nacre,5.0,5.0,2020,4.8,9.0,177,2.0,38650
Citroen c3 (3e generation),Réf. pro : raal_912073 | réf. annonce : e105794438,Citroen,C3,Citadine,B,13964.0,Essence,Manuelle,Almond green,5.0,5.0,2020,5,4.0,82,1.0,14110
Citroen c3 (3e generation),Réf. pro : ct84a1_5367 | réf. annonce : e106388717,Citroen,C3,Citadine,A,104294.0,Diesel,Manuelle,Noir métal,5.0,5.0,2018,3.6,4.0,75,2.0,13110
Citroen c4 picasso 2,Réf. pro : 571citvo181504_a207100406 | réf. annonce : e106503639,Citroen,C4 picasso 2,Monospace,A,74115.0,Diesel,Manuelle,Marron,5.0,5.0,2016,3.8,6.0,120,2.0,14800
Citroen c3 aircross,Réf. pro : ct89c3_2002071 | réf. annonce : e106356973,Citroen,C3 aircross,Suv 4x4,B,10845.0,Essence,Auto,Gris,5.0,5.0,2020,5.7,6.0,110,1.0,23950
Citroen c4 (2e generation),Réf. pro : soga_vs1905082 | réf. annonce : e104991799,Citroen,C4,Berline,B,22714.0,Essence,Manuelle,Gris platinium (m),5.0,5.0,2019,4.7,6.0,131,1.0,16720
Citroen c3 aircross,Réf. pro : 186212 | réf. annonce : e106440779,Citroen,C3 aircross,Suv 4x4,B,21104.0,Essence,Manuelle,Noir,5.0,5.0,2019,5,4.0,82,1.0,14960
Citroen c3 (3e generation),Réf. pro : sopo_022087 | réf. annonce : e106261103,Citroen,C3,Citadine,A,4555.0,Diesel,Manuelle,Gris acier,5.0,5.0,2020,3.8,5.0,102,2.0,17100
Citroen c3 (2e generation),Réf. pro : liit_8245 | réf. annonce : e106451056,Citroen,C3,Citadine,B,172240.0,Diesel,Manuelle,Gris argent,5.0,5.0,2012,4.2,4.0,68,2.0,6080
Citroen c4 (2e generation),Réf. pro : jbmz_1526 | réf. annonce : e106493755,Citroen,C4,Berline,D,113883.0,Essence,Manuelle,Noir perla nera,5.0,5.0,2013,6.2,7.0,120,1.0,10270
Citroen c3 aircross,Réf. pro : qdve_40636 | réf. annonce : e106529690,Citroen,C3 aircross,Suv 4x4,B,35171.0,Essence,Manuelle,Cosmic silver,5.0,5.0,2020,5,6.0,110,1.0,19980
Citroen c4 aircross,Réf. pro : ddgq_11296 | réf. annonce : e106477570,Citroen,C4 aircross,Suv 4x4,B,85996.0,Diesel,Manuelle,Anthracite,5.0,5.0,2016,4.6,6.0,114,2.0,13760
Citroen c3 (3e generation),Réf. pro : 173652 | réf. annonce : e106252941,Citroen,C3,Citadine,A,7511.0,Diesel,Manuelle,Gris,5.0,5.0,2020,3.8,5.0,102,2.0,17880
Citroen berlingo 3 multispace,Réf. pro : pkid_29594 | réf. annonce : e106216900,Citroen,Berlingo 3 multispace,Monospace,B,11.0,Diesel,Auto,Blanc banquise,5.0,5.0,2020,Nan,7.0,0,1.0,24810
Citroen ds3,Réf. annonce : w101746360,Citroen,Ds3,Citadine,C,85253.0,Essence,Manuelle,Blanc opaque (verni sans reflet),3.0,5.0,2015,5,8.0,156,1.0,12180
Citroen c3 (3e generation),Réf. annonce : w101713724,Citroen,C3,Citadine,B,26129.0,Essence,Manuelle,Noir metal,5.0,5.0,2018,4,4.0,82,1.0,12960
Citroen grand c4 spacetourer,Réf. pro : pkid_29292 | réf. annonce : e106406842,Citroen,Grand c4 spacetourer,Monospace,B,26462.0,Essence,Manuelle,Gris platinium,5.0,5.0,2020,Nan,7.0,0,1.0,19040
Citroen c3 (3e generation),Réf. pro : 148974 | réf. annonce : e105617500,Citroen,C3,Citadine,B,21466.0,Essence,Manuelle,Noir,5.0,5.0,2020,5,4.0,83,1.0,12690
Citroen c3 (3e generation),Réf. pro : ct38c2_200083 | réf. annonce : e106087013,Citroen,C3,Citadine,B,32981.0,Essence,Manuelle,Ktp gris shark,5.0,5.0,2018,4.7,4.0,82,1.0,13350
Citroen c3 (3e generation),Réf. pro : ct19c1_4682 | réf. annonce : e105487530,Citroen,C3,Citadine,B,10335.0,Essence,Manuelle,Gris artense,5.0,5.0,2020,5,4.0,82,1.0,15420
Citroen c3 aircross,Réf. pro : ct81c1_209341 | réf. annonce : e105837960,Citroen,C3 aircross,Suv 4x4,B,19706.0,Essence,Manuelle,Gris clair métal,5.0,5.0,2020,5,6.0,110,1.0,19140
Citroen grand c4 picasso 2,Réf. pro : k6t9zh3ur | réf. annonce : e106504964,Citroen,Grand c4 picasso 2,Monospace,B,75277.0,Diesel,Auto,Noir,5.0,7.0,2018,4,6.0,120,2.0,19020
Citroen c5 aircross,Réf. pro : ct19c1_4737 | réf. annonce : e105828239,Citroen,C5 aircross,Suv 4x4,B,31815.0,Diesel,Manuelle,Gris acier,5.0,5.0,2020,4.1,6.0,131,2.0,34680
Citroen c3 (3e generation),Réf. pro : ct84c5_9784 | réf. annonce : e105426298,Citroen,C3,Citadine,A,98295.0,Diesel,Manuelle,Rouge rubi,5.0,5.0,2018,3.6,4.0,75,2.0,11480
Citroen c3 (3e generation),Réf. pro : gce4_192662 | réf. annonce : e105801774,Citroen,C3,Citadine,B,31999.0,Essence,Manuelle,Blanc banqui,5.0,5.0,2018,4.7,4.0,82,1.0,12870
Citroen c4 cactus,Réf. pro : 158499 | réf. annonce : e106460702,Citroen,C4 cactus,Suv 4x4,B,62065.0,Essence,Manuelle,Noir,5.0,5.0,2018,4.6,4.0,82,1.0,13160
Citroen c3 aircross,Réf. pro : 166808 | réf. annonce : e106496670,Citroen,C3 aircross,Suv 4x4,B,16465.0,Diesel,Manuelle,Blanc,5.0,5.0,2020,4,5.0,102,2.0,21990
Citroen c3 (3e generation),Réf. pro : ct13c1_1912095 | réf. annonce : e105774077,Citroen,C3,Citadine,B,16478.0,Essence,Manuelle,Gris platinium (m),5.0,5.0,2020,5,4.0,82,1.0,15800
Citroen c4 picasso 2,Réf. pro : ct84c2_2005227 | réf. annonce : e106521204,Citroen,C4 picasso 2,Monospace,C,86157.0,Essence,Auto,Bleu kyanos,5.0,5.0,2017,5.6,9.0,165,1.0,18320
Citroen c4 cactus,Réf. pro : ct81c1_209394 | réf. annonce : e105973253,Citroen,C4 cactus,Suv 4x4,A,28683.0,Diesel,Manuelle,Gris foncé métal,5.0,5.0,2020,4,5.0,102,2.0,20610
Citroen c3 picasso,Réf. pro : 42 | réf. annonce : e106442220,Citroen,C3 picasso,Monospace,D,75600.0,Essence,Manuelle,Vert,5.0,5.0,2011,6.4,7.0,120,1.0,8280
Citroen c4 cactus,Réf. pro : ct19c1_4840 | réf. annonce : e106185656,Citroen,C4 cactus,Suv 4x4,B,34216.0,Diesel,Auto,Gris acier,5.0,5.0,2020,4,6.0,120,2.0,20220
Citroen c3 (2e generation),Réf. pro : 119544 | réf. annonce : e105928917,Citroen,C3,Citadine,A,85282.0,Diesel,Manuelle,Rouge,5.0,5.0,2017,3.5,4.0,75,2.0,11150
Citroen c3 (3e generation),Réf. pro : big2_29121234 | réf. annonce : e105794702,Citroen,C3,Citadine,B,2903.0,Essence,Auto,Beige,5.0,5.0,2020,4.3,5.0,110,1.0,22020
Citroen c4 picasso 2,Réf. pro : ct81c1_209502 | réf. annonce : e106244071,Citroen,C4 picasso 2,Monospace,A,95347.0,Diesel,Manuelle,Sable,5.0,5.0,2019,3.6,6.0,120,2.0,14290
Citroen c3 picasso,Réf. pro : ct95c2_3200002 | réf. annonce : e106347935,Citroen,C3 picasso,Monospace,B,79624.0,Diesel,Manuelle,Gris shark,5.0,5.0,2016,4,5.0,92,2.0,11230
Citroen c3 aircross,Réf. pro : ct46c2_1912036 | réf. annonce : e106235409,Citroen,C3 aircross,Suv 4x4,B,10917.0,Essence,Auto,Misty grey,5.0,5.0,2020,5.7,6.0,110,1.0,24450
Citroen c5 aircross,Réf. pro : ct61c1_vd203 | réf. annonce : e105856813,Citroen,C5 aircross,Suv 4x4,C,6322.0,Diesel,Auto,Blanc banquise,5.0,5.0,2020,4.8,9.0,177,2.0,35950
Citroen c1 (2e generation),Réf. pro : big2_29121263 | réf. annonce : e106355440,Citroen,C1,Citadine,A,32312.0,Essence,Manuelle,Gris,5.0,4.0,2016,4.1,4.0,69,1.0,8940
Citroen c4 spacetourer,Réf. pro : lqty_5314 | réf. annonce : e106506998,Citroen,C4 spacetourer,Monospace,B,27896.0,Diesel,Manuelle,Beige sable metal,5.0,5.0,2020,4,6.0,131,2.0,21450
Citroen c4 cactus,Réf. pro : 186422 | réf. annonce : e106486993,Citroen,C4 cactus,Suv 4x4,B,8560.0,Essence,Auto,Blanc,5.0,5.0,2020,5.1,6.0,110,1.0,20550
Citroen c4 (2e generation),Réf. pro : 186708 | réf. annonce : e106503186,Citroen,C4,Berline,B,63731.0,Essence,Auto,Bleu,5.0,5.0,2018,5.1,7.0,131,1.0,17200
Citroen c4 spacetourer,Réf. pro : ct43c1_12022 | réf. annonce : e105344833,Citroen,C4 spacetourer,Monospace,B,20438.0,Diesel,Manuelle,Acier,5.0,5.0,2019,4,6.0,131,2.0,23820
Citroen c3 (3e generation),Réf. pro : vkdhpvo2_12680 | réf. annonce : e106445252,Citroen,C3,Citadine,A,15392.0,Essence,Manuelle,Rouge/noir,5.0,5.0,2020,4.3,4.0,82,1.0,13890
Citroen c4 spacetourer,Réf. pro : 178087 | réf. annonce : e106257242,Citroen,C4 spacetourer,Monospace,B,23344.0,Essence,Auto,Nautilus metallisee verni,5.0,5.0,2020,5.1,7.0,131,1.0,24180
Citroen c5 aircross,Réf. pro : pkid_29291 | réf. annonce : e106366058,Citroen,C5 aircross,Suv 4x4,C,6359.0,Diesel,Auto,Bleu tijuca,5.0,5.0,2020,4.8,9.0,177,2.0,34330
Citroen c4 cactus,Réf. pro : ct19c1_4761 | réf. annonce : e105842822,Citroen,C4 cactus,Suv 4x4,B,10411.0,Essence,Manuelle,Gris acier,5.0,5.0,2020,4.6,5.0,110,1.0,22370
Citroen c3 (3e generation),Réf. pro : 178113 | réf. annonce : e106485716,Citroen,C3,Citadine,A,10679.0,Diesel,Manuelle,Gris,5.0,5.0,2020,3.8,5.0,102,2.0,19260
Citroen c4 picasso 2,Réf. pro : alsu_10644 | réf. annonce : e106405127,Citroen,C4 picasso 2,Monospace,B,166110.0,Diesel,Auto,Gris clair,5.0,5.0,2016,4.3,8.0,150,2.0,12310
Citroen c3 picasso,Réf. annonce : w101738697,Citroen,C3 picasso,Monospace,D,133608.0,Essence,Manuelle,Noir verni,5.0,5.0,2012,6,6.0,95,1.0,6820
Citroen c4 spacetourer,Réf. pro : 140711 | réf. annonce : e106281105,Citroen,C4 spacetourer,Monospace,B,29596.0,Essence,Manuelle,Gris,5.0,5.0,2019,5,7.0,131,1.0,20660
Citroen c4 (2e generation),Réf. pro : 182685 | réf. annonce : e106513479,Citroen,C4,Berline,B,48556.0,Essence,Manuelle,Gris,5.0,5.0,2018,4.8,6.0,110,1.0,13620
Citroen c5 aircross,Réf. pro : pkid_29142 | réf. annonce : e106170084,Citroen,C5 aircross,Suv 4x4,C,12.0,Diesel,Auto,Gris platinuim,5.0,5.0,2020,4.8,9.0,177,2.0,36210
Citroen berlingo 2 multispace,Réf. pro : 178090 | réf. annonce : e106511053,Citroen,Berlingo 2 multispace,Monospace,B,28152.0,Essence,Manuelle,Bleu,5.0,5.0,2019,5.1,6.0,110,1.0,17600
Citroen grand c4 spacetourer,Réf. pro : 0409u0000212 | réf. annonce : e106068668,Citroen,Grand c4 spacetourer,Monospace,B,4019.0,Essence,Manuelle,Gris,5.0,5.0,2020,5.2,7.0,131,1.0,25500
Citroen ds4,Réf. pro : ct46c2_1908020 | réf. annonce : e106469195,Citroen,Ds4,Berline,C,123591.0,Diesel,Manuelle,Blanc,5.0,5.0,2013,4.9,7.0,136,2.0,11990
Citroen c4 cactus,Réf. pro : 172635 | réf. annonce : e106374541,Citroen,C4 cactus,Suv 4x4,B,25669.0,Essence,Manuelle,Blanc,5.0,5.0,2018,4.6,4.0,82,1.0,15480
Citroen c3 (3e generation),Réf. pro : 142244 | réf. annonce : e105758492,Citroen,C3,Citadine,B,20044.0,Essence,Manuelle,Gris,5.0,5.0,2020,5,4.0,83,1.0,12090
Citroen berlingo 3 multispace,Réf. pro : nbas_501478 | réf. annonce : e106356275,Citroen,Berlingo 3 multispace,Monospace,B,13053.0,Essence,Manuelle,Gris platini,5.0,5.0,2020,5.5,6.0,110,1.0,20220
Citroen c4 picasso 2,Réf. pro : 169588 | réf. annonce : e106512222,Citroen,C4 picasso 2,Monospace,A,66396.0,Diesel,Manuelle,Marron,5.0,5.0,2018,3.8,6.0,120,2.0,16390
Citroen c3 aircross,Réf. pro : qdve_38316 | réf. annonce : e106035861,Citroen,C3 aircross,Suv 4x4,B,26669.0,Essence,Manuelle,Noir onyx,5.0,5.0,2020,5,6.0,110,1.0,17740
Citroen c4 (2e generation),Réf. pro : mi87_3910011 | réf. annonce : e105487384,Citroen,C4,Berline,A,25500.0,Diesel,Manuelle,Gris artens,5.0,5.0,2020,3.6,5.0,99,2.0,21260
Citroen c5 aircross,Réf. pro : ct56c1_1911035 | réf. annonce : e105600236,Citroen,C5 aircross,Suv 4x4,C,18513.0,Essence,Auto,Orange volcano,5.0,5.0,2019,5.7,10.0,181,1.0,36280
Citroen c3 (3e generation),Réf. pro : hxue_7243 | réf. annonce : e106474148,Citroen,C3,Citadine,B,10946.0,Essence,Manuelle,Beige,5.0,5.0,2020,5,4.0,82,1.0,13360
Citroen c3 (3e generation),Réf. pro : mi56_1910062 | réf. annonce : e105355517,Citroen,C3,Citadine,B,14196.0,Essence,Manuelle,Blanc banquise,5.0,5.0,2019,4.7,5.0,110,1.0,18730
Citroen c3 aircross,Réf. pro : ct13c1_1911017 | réf. annonce : e105516974,Citroen,C3 aircross,Suv 4x4,B,18731.0,Diesel,Manuelle,Natural white,5.0,5.0,2020,4,5.0,102,2.0,19190
Citroen c4 aircross,Réf. pro : mu84c4_590 | réf. annonce : e106345691,Citroen,C4 aircross,Suv 4x4,D,123146.0,Diesel,Manuelle,Gris alu,5.0,5.0,2013,5.4,8.0,150,2.0,10680
Citroen c4 cactus,Réf. pro : 12191801 | réf. annonce : e106267701,Citroen,C4 cactus,Suv 4x4,B,30143.0,Essence,Auto,Gris,5.0,5.0,2019,5.3,6.0,110,1.0,15390
Citroen jumpy 3,Réf. pro : ct46c2_2001009 | réf. annonce : e106026300,Citroen,Jumpy 3,Monospace,Nan,41290.0,Diesel,Manuelle,Gris platinium,4.0,2.0,2019,Nan,6.0,,2.0,24040
Citroen c4 cactus,Réf. pro : ct46c2_1912008 | réf. annonce : e106104217,Citroen,C4 cactus,Suv 4x4,A,90828.0,Essence,Manuelle,Blanc nacré,5.0,5.0,2016,4.3,5.0,110,1.0,13320
Citroen c1 (2e generation),Réf. pro : ct95c2_3200049 | réf. annonce : e106472917,Citroen,C1,Citadine,A,6690.0,Essence,Manuelle,Blanc lipizan (o),5.0,4.0,2020,4.1,4.0,72,1.0,11480
Citroen c1 (2e generation),Réf. pro : ct81c1_209265 | réf. annonce : e105620092,Citroen,C1,Citadine,A,22494.0,Essence,Manuelle,Gris foncé métal,5.0,4.0,2020,4.1,4.0,72,1.0,11720
